"Codigo","department","municipality","com_name","id_unico","match_status","n_geo","canton_split_group"
"03080101709","Cochabamba","Cliza","VILLA CONCEPCION","5127096783-D","unique_via_spatial",2,NA
"03080101714","Cochabamba","Cliza","VILLA FLORIDA","5127126068-D","unique_via_spatial",3,NA
"03080101719","Cochabamba","Cliza","VILLA SURUMI","5107257974-D","unique_via_spatial",2,NA
"03080101721","Cochabamba","Cliza","VILLA ROSARIO","5121361013-D","unique_via_spatial",6,NA
"03080101729","Cochabamba","Cliza","CAPILLA","5104530628-D","unique_via_spatial",3,NA
"03080102001","Cochabamba","Cliza","AYOMA","5080009836-D","unique_via_spatial",2,NA
"03080102003","Cochabamba","Cliza","CHULLPAS","5089525564-D","unique_via_spatial",2,NA
"03080103003","Cochabamba","Cliza","ISLAS MALVINAS","5102145448-D","unique_via_spatial",2,NA
"03080103009","Cochabamba","Cliza","GUALBERTO VILLARROEL","5113197448-D","unique_via_spatial",8,NA
"03080103010","Cochabamba","Cliza","VILLA BARRIENTOS","5112842194-D","unique_via_spatial",6,NA
"03080103727","Cochabamba","Cliza","LINDE MONTE REDONDO","5094573891-D","unique_via_spatial",2,NA
"03080104003","Cochabamba","Cliza","SANTA LUCIA","5104171829-D","unique_via_spatial",2,NA
"03080201005","Cochabamba","Toco","FLORES RANCHO","5088550614-D","unique_via_spatial",4,NA
"03080201006","Cochabamba","Toco","GUALBERTO VILLARROEL","5079582765-D","unique_via_spatial",8,NA
"03080201010","Cochabamba","Toco","LINDE MONTE REDONDO","5084319227-D","unique_via_spatial",2,NA
"03080201017","Cochabamba","Toco","PANTOJA","5070914965-D","unique_via_spatial",2,NA
"03080201033","Cochabamba","Toco","INCACHACA","5071216376-D","unique_via_spatial",2,NA
"03080201713","Cochabamba","Toco","TUNAS PAMPA","5034205125-D","unique_via_spatial",2,NA
"03080201714","Cochabamba","Toco","VILLA CONCEPCION","5020043225-D","unique_via_spatial",2,NA
"03080301004","Cochabamba","Tolata","KEWIÑAL","5157547893-D","unique_via_spatial",3,NA
"03090101001","Cochabamba","Quillacollo","QUILLACOLLO","5244215962-D","unique_via_spatial",2,NA
"03090101030","Cochabamba","Quillacollo","SAN MIGUEL","5332082861-D","unique_via_spatial",9,NA
"03090101704","Cochabamba","Quillacollo","TAMBO","5322478282-D","unique_via_spatial",2,NA
"03090101710","Cochabamba","Quillacollo","MOLLE MOLLE","5296304999-D","unique_via_spatial",7,NA
"03090101732","Cochabamba","Quillacollo","VILLA SIVINGANI","5469601345-D","unique_via_spatial",2,NA
"03090101746","Cochabamba","Quillacollo","LOMA ALTA","5465004504-D","unique_via_spatial",2,NA
"03090101756","Cochabamba","Quillacollo","CHILLAVI","5502175982-D","unique_via_spatial",2,NA
"03090101760","Cochabamba","Quillacollo","LAGUNILLAS","5319373398-D","unique_via_spatial",11,NA
"03090101767","Cochabamba","Quillacollo","PUTUCUNI","5414193894-D","unique_via_spatial",2,NA
"03090101771","Cochabamba","Quillacollo","UYUNI","5450606713-D","unique_via_spatial",4,NA
"03090101772","Cochabamba","Quillacollo","VILLA SAN ISIDRO","5440146997-D","unique_via_spatial",5,NA
"03090101774","Cochabamba","Quillacollo","JATUN PAMPA","5325248294-D","unique_via_spatial",12,NA
"03090201005","Cochabamba","Sipesipe","HUANCARANI","5190949396-D","unique_via_spatial",3,NA
"03090201006","Cochabamba","Sipesipe","MAICA","5182055877-D","unique_via_spatial",2,NA
"03090201022","Cochabamba","Sipesipe","LAPIANI","5248224849-D","unique_via_spatial",2,NA
"03090201036","Cochabamba","Sipesipe","SIPE SIPE","5194558166-D","unique_via_spatial",2,NA
"03090201040","Cochabamba","Sipesipe","VILA VILA","5154650788-D","unique_via_spatial",5,NA
"03090201045","Cochabamba","Sipesipe","VILLA BOLIVAR","5257024297-D","unique_via_spatial",2,NA
"03090201046","Cochabamba","Sipesipe","AYOMA","5188661019-D","unique_via_spatial",2,NA
"03090201050","Cochabamba","Sipesipe","VALLE HERMOSO","5202210135-D","unique_via_spatial",4,NA
"03090201706","Cochabamba","Sipesipe","PLAYA VERDE","5293106564-D","unique_via_spatial",3,NA
"03090201717","Cochabamba","Sipesipe","VILLA SIVINGANI","5220170969-D","unique_via_spatial",2,NA
"03090201723","Cochabamba","Sipesipe","MOLLE MOLLE","5184684881-D","unique_via_spatial",7,NA
"03090202001","Cochabamba","Sipesipe","CHAUPILOMA","5063980341-D","unique_via_spatial",4,NA
"03090202008","Cochabamba","Sipesipe","MILLOMA","5108957543-D","unique_via_spatial",2,NA
"03090202009","Cochabamba","Sipesipe","PAROTANI","5104404223-D","unique_via_spatial",2,NA
"03090202010","Cochabamba","Sipesipe","PIRQUE","5095634777-D","unique_via_spatial",2,NA
"03090202011","Cochabamba","Sipesipe","CHAPINI","5113323352-D","unique_via_spatial",2,NA
"03090202022","Cochabamba","Sipesipe","TAJRA","5093494466-D","unique_via_spatial",2,NA
"03090202023","Cochabamba","Sipesipe","VAQUERIA","5018446011-D","unique_via_spatial",2,NA
"03090203003","Cochabamba","Sipesipe","HUAÑACAHUA","5222143483-D","unique_via_spatial",2,NA
"03090301006","Cochabamba","Tiquipaya","JATUN PUJRU","5461766551-D","unique_via_spatial",2,NA
"03090301011","Cochabamba","Tiquipaya","LINKUPATA","5315977638-D","unique_via_spatial",2,NA
"03090301013","Cochabamba","Tiquipaya","RUMI CORRAL","5450912359-D","unique_via_spatial",4,NA
"03090301413","Cochabamba","Tiquipaya","DOBLEDERO","5486379151-D","unique_via_spatial",2,NA
"03090301705","Cochabamba","Tiquipaya","CARMEN PAMPA","5460424535-D","unique_via_spatial",6,NA
"03090301707","Cochabamba","Tiquipaya","TORRE TORRE","5428224944-D","unique_via_spatial",2,NA
"03090301712","Cochabamba","Tiquipaya","TOTORA","5334406730-D","unique_via_spatial",5,NA
"03090301723","Cochabamba","Tiquipaya","LLUSTA","5429617015-D","unique_via_spatial",2,NA
"03090301727","Cochabamba","Tiquipaya","MAL PASO","5340079526-D","unique_via_spatial",2,NA
"03090401001","Cochabamba","Vinto","VINTO","5241615659-D","unique_via_spatial",2,NA
"03090401702","Cochabamba","Vinto","POTRERO","5290372084-D","unique_via_spatial",8,NA
"03090401703","Cochabamba","Vinto","CHAUPI SUYO","5229793288-D","unique_via_spatial",4,NA
"03090401706","Cochabamba","Vinto","BUENA VISTA","5280577267-D","unique_via_spatial",12,NA
"03090401725","Cochabamba","Vinto","HIGUERANI","5234250330-D","unique_via_spatial",2,NA
"03090402005","Cochabamba","Vinto","TAJRA","5260920011-D","unique_via_spatial",2,NA
"03090402702","Cochabamba","Vinto","KASPI CANCHA","5296106895-D","unique_via_spatial",2,NA
"03090402705","Cochabamba","Vinto","PAIRUMANI","5269865120-D","unique_via_spatial",4,NA
"03090402707","Cochabamba","Vinto","AGUADA","5309872311-D","unique_via_spatial",6,NA
"03090404009","Cochabamba","Vinto","COTANI","5266534627-D","unique_via_spatial",4,NA
"03100101001","Cochabamba","Sacaba","SACABA","5240844968-D","unique_via_spatial",3,NA
"03100101760","Cochabamba","Sacaba","CHURO","5395718499-D","unique_via_spatial",6,NA
"03100101783","Cochabamba","Sacaba","VIRGEN DEL CARMEN","5229249116-D","unique_via_spatial",2,NA
"03100101784","Cochabamba","Sacaba","CHAQUIMAYU","5229429816-D","unique_via_spatial",2,NA
"03100103702","Cochabamba","Sacaba","BUENA VISTA","5175904722-D","unique_via_spatial",12,NA
"03100103709","Cochabamba","Sacaba","PAJCHA","5254322479-D","unique_via_spatial",4,NA
"03100103717","Cochabamba","Sacaba","PLAYA VERDE","5264564419-D","unique_via_spatial",3,NA
"03100104001","Cochabamba","Sacaba","AGUADA","5207765237-D","unique_via_spatial",6,NA
"03100106013","Cochabamba","Sacaba","QUEWIÑA PAMPA","5244038885-D","unique_via_spatial",2,NA
"03100106015","Cochabamba","Sacaba","LOPEZ RANCHO","5223572259-D","unique_via_spatial",2,NA
"03100106705","Cochabamba","Sacaba","UCUCHI","5234388699-D","unique_via_spatial",3,NA
"03100106727","Cochabamba","Sacaba","COLLPANA","5225192618-D","unique_via_spatial",2,NA
"03100106730","Cochabamba","Sacaba","PILANCHO","5242530013-D","unique_via_spatial",2,NA
"03100106731","Cochabamba","Sacaba","POTRERO","5218634374-D","unique_via_spatial",8,NA
"03100201001","Cochabamba","Colomi","COLOMI","5290395283-D","unique_via_spatial",3,NA
"03100201011","Cochabamba","Colomi","KANCO","5321069979-D","unique_via_spatial",2,NA
"03100201013","Cochabamba","Colomi","LIRIUNI","5299421940-D","unique_via_spatial",3,NA
"03100201014","Cochabamba","Colomi","PALTA LOMA","5299096845-D","unique_via_spatial",2,NA
"03100201019","Cochabamba","Colomi","ROSARIO","5308779067-D","unique_via_spatial",2,NA
"03100201021","Cochabamba","Colomi","SANTA BARBARA","5298128449-D","unique_via_spatial",4,NA
"03100201026","Cochabamba","Colomi","YANA KHOCHI","5323837016-D","unique_via_spatial",2,NA
"03100201190","Cochabamba","Colomi","SANTA ISABEL","5338356704-D","unique_via_spatial",6,NA
"03100201705","Cochabamba","Colomi","CANDELARIA","5374288574-D","unique_via_spatial",2,NA
"03100201710","Cochabamba","Colomi","RODEO ALTO","5345555951-D","unique_via_spatial",2,NA
"03100201712","Cochabamba","Colomi","2 DE MARZO","5380270156-D","unique_via_spatial",2,NA
"03100201715","Cochabamba","Colomi","PUCARA","5279679959-D","unique_via_spatial",13,NA
"03100201716","Cochabamba","Colomi","CERRO VERDE","5413542281-D","unique_via_spatial",8,NA
"03100201717","Cochabamba","Colomi","CHIMPA RANCHO","5343435625-D","unique_via_spatial",3,NA
"03100201722","Cochabamba","Colomi","JATUN RUMI","5374240824-D","unique_via_spatial",2,NA
"03100201743","Cochabamba","Colomi","SAN ISIDRO","5358723394-D","unique_via_spatial",8,NA
"03100203704","Cochabamba","Colomi","SANTA ISABEL","5338356704-D","unique_via_spatial",6,NA
"03100204702","Cochabamba","Colomi","CHULUMANI","5451194169-D","unique_via_spatial",2,NA
"03100204709","Cochabamba","Colomi","RAMADAS","5417548077-D","unique_via_spatial",2,NA
"03100204728","Cochabamba","Colomi","CHAUPI SUYO","5395079880-D","unique_via_spatial",4,NA
"03100205704","Cochabamba","Colomi","LAGUNILLAS","5470845745-D","unique_via_spatial",11,NA
"03100301002","Cochabamba","Villa Tunari","VILLA ROSARIO A","5816710348-D","unique_via_spatial",2,NA
"03100301021","Cochabamba","Villa Tunari","SAN GABRIEL","5810408648-D","unique_via_spatial",2,NA
"03100301030","Cochabamba","Villa Tunari","SANTA MARIA","5919589082-D","unique_via_spatial",3,NA
"03100301054","Cochabamba","Villa Tunari","SIPE SIPE","5768477125-D","unique_via_spatial",2,NA
"03100301063","Cochabamba","Villa Tunari","14 DE SEPTIEMBRE","5789636123-D","unique_via_spatial",5,NA
"03100301064","Cochabamba","Villa Tunari","16 DE JULIO","5680203540-D","unique_via_spatial",5,NA
"03100301071","Cochabamba","Villa Tunari","PARAISO","5669015211-D","unique_via_spatial",3,NA
"03100301072","Cochabamba","Villa Tunari","TRES ARROYOS","5549115902-D","unique_via_spatial",2,NA
"03100301084","Cochabamba","Villa Tunari","ALTO SAN PEDRO","5683283578-D","unique_via_spatial",2,NA
"03100301086","Cochabamba","Villa Tunari","ANTOFAGASTA B","5653023134-D","unique_via_spatial",3,NA
"03100301094","Cochabamba","Villa Tunari","BELLA VISTA","5605849207-D","unique_via_spatial",4,NA
"03100301096","Cochabamba","Villa Tunari","BUENA VISTA","5667429003-D","unique_via_spatial",12,NA
"03100301098","Cochabamba","Villa Tunari","CAPINOTA","5832091116-D","unique_via_spatial",4,NA
"03100301105","Cochabamba","Villa Tunari","CHAUPILOMA","5574419143-D","unique_via_spatial",4,NA
"03100301117","Cochabamba","Villa Tunari","12 DE ABRIL","5586183798-D","unique_via_spatial",2,NA
"03100301131","Cochabamba","Villa Tunari","LIBERTAD","5737909933-D","unique_via_spatial",2,NA
"03100301134","Cochabamba","Villa Tunari","LOS ANDES","5819518209-D","unique_via_spatial",2,NA
"03100301138","Cochabamba","Villa Tunari","MIRAFLORES","5710890675-D","unique_via_spatial",4,NA
"03100301139","Cochabamba","Villa Tunari","LOS ANGELES","5855214312-D","unique_via_spatial",3,NA
"03100301140","Cochabamba","Villa Tunari","MONTE SINAI","5845360594-D","unique_via_spatial",4,NA
"03100301143","Cochabamba","Villa Tunari","MUYURINA","5517758264-D","unique_via_spatial",5,NA
"03100301147","Cochabamba","Villa Tunari","NUEVA BELEN","5770999351-D","unique_via_spatial",5,NA
"03100301157","Cochabamba","Villa Tunari","PEÑA COLORADA","5602002079-D","unique_via_spatial",6,NA
"03100301158","Cochabamba","Villa Tunari","POCOATA","5736735591-D","unique_via_spatial",3,NA
"03100301164","Cochabamba","Villa Tunari","RIO COLORADO","5684060174-D","unique_via_spatial",2,NA
"03100301167","Cochabamba","Villa Tunari","SAN CARLOS","5689983902-D","unique_via_spatial",4,NA
"03100301168","Cochabamba","Villa Tunari","SAN CRISTOBAL","5828965219-D","unique_via_spatial",2,NA
"03100301173","Cochabamba","Villa Tunari","24 DE JUNIO","5602429356-D","unique_via_spatial",2,NA
"03100301178","Cochabamba","Villa Tunari","SAN PABLO","5688274273-D","unique_via_spatial",3,NA
"03100301186","Cochabamba","Villa Tunari","SANTA BARBARA","5617694405-D","unique_via_spatial",4,NA
"03100301189","Cochabamba","Villa Tunari","SANTA FE","5672458954-D","unique_via_spatial",6,NA
"03100301194","Cochabamba","Villa Tunari","SANTO DOMINGO","5732145449-D","unique_via_spatial",4,NA
"03100301202","Cochabamba","Villa Tunari","TOPATER","5686526031-D","unique_via_spatial",2,NA
"03100301213","Cochabamba","Villa Tunari","VILLA FATIMA","5704437731-D","unique_via_spatial",4,NA
"03100301218","Cochabamba","Villa Tunari","VILLA ROSARIO","5698129632-D","unique_via_spatial",6,NA
"03100301331","Cochabamba","Villa Tunari","COMUNA","5884450709-D","unique_via_spatial",2,NA
"03100301351","Cochabamba","Villa Tunari","SANTA ANA","5838067795-D","unique_via_spatial",5,NA
"03100301360","Cochabamba","Villa Tunari","VILLA BOLIVAR","5728907977-D","unique_via_spatial",2,NA
"03100301361","Cochabamba","Villa Tunari","VILLA PARAISO","5943138816-D","unique_via_spatial",2,NA
"03100301388","Cochabamba","Villa Tunari","CHIVIMARCA","5584503049-D","unique_via_spatial",2,NA
"03100301390","Cochabamba","Villa Tunari","CRISTAL MAYU","5558762331-D","unique_via_spatial",2,NA
"03100301392","Cochabamba","Villa Tunari","JATUN PAMPA","5560323146-D","unique_via_spatial",12,NA
"03100301397","Cochabamba","Villa Tunari","VILLA IMPERIAL","5569583765-D","unique_via_spatial",4,NA
"03100301399","Cochabamba","Villa Tunari","VILLA SAN JOSE","5847766505-D","unique_via_spatial",3,NA
"03100301402","Cochabamba","Villa Tunari","VILLA LORETO","5545620422-D","unique_via_spatial",2,NA
"03100301426","Cochabamba","Villa Tunari","SAN FRANCISCO","5746631960-D","unique_via_spatial",4,NA
"03100301438","Cochabamba","Villa Tunari","AROMA","5769738486-D","unique_via_spatial",4,NA
"03100301439","Cochabamba","Villa Tunari","AYOPAYA","5767950158-D","unique_via_spatial",4,NA
"03100301441","Cochabamba","Villa Tunari","CERRO VERDE","5673936512-D","unique_via_spatial",8,NA
"03100301457","Cochabamba","Villa Tunari","SAN SILVESTRE","5777793809-D","unique_via_spatial",4,NA
"03100301460","Cochabamba","Villa Tunari","VILLA 14 DE SEPTIEMBRE","5687035676-D","unique_via_spatial",3,NA
"03100301500","Cochabamba","Villa Tunari","BARRIENTOS","5718876537-D","unique_via_spatial",4,NA
"03100301501","Cochabamba","Villa Tunari","VILLA FLORIDA","5726509714-D","unique_via_spatial",3,NA
"03100301511","Cochabamba","Villa Tunari","1 DE AGOSTO","5729823850-D","unique_via_spatial",2,NA
"03100301524","Cochabamba","Villa Tunari","VILLA MERCEDES","5770905735-D","unique_via_spatial",2,NA
"03100301525","Cochabamba","Villa Tunari","MARCELO QUIROGA SANTA CRUZ","5795878974-D","unique_via_spatial",2,NA
"03100301546","Cochabamba","Villa Tunari","PRIMERO DE MAYO","5836680090-D","unique_via_spatial",5,NA
"03100301551","Cochabamba","Villa Tunari","TOTORA","5810732078-D","unique_via_spatial",5,NA
"03100301558","Cochabamba","Villa Tunari","BOLIVAR","5440689284-D","unique_via_spatial",4,NA
"03100301572","Cochabamba","Villa Tunari","PLAYA VERDE","5594745942-D","unique_via_spatial",3,NA
"03100301574","Cochabamba","Villa Tunari","SAN ISIDRO","5663497717-D","unique_via_spatial",8,NA
"03100301581","Cochabamba","Villa Tunari","SAN LUIS","5716897967-D","unique_via_spatial",3,NA
"03100301597","Cochabamba","Villa Tunari","NUEVO HORIZONTE","5910206619-D","unique_via_spatial",4,NA
"03100301600","Cochabamba","Villa Tunari","NUEVO AMANECER","5596863537-D","unique_via_spatial",3,NA
"03100301611","Cochabamba","Villa Tunari","VILLA ESPERANZA","5510192971-D","unique_via_spatial",5,NA
"03100301613","Cochabamba","Villa Tunari","VILLA FLORES","5568479577-D","unique_via_spatial",3,NA
"03100301649","Cochabamba","Villa Tunari","NUEVA VIDA","5798128513-D","unique_via_spatial",2,NA
"03100301678","Cochabamba","Villa Tunari","SANTIVAÑEZ","5793729028-D","unique_via_spatial",4,NA
"03100301698","Cochabamba","Villa Tunari","JORDAN","5713507221-D","unique_via_spatial",3,NA
"03100301723","Cochabamba","Villa Tunari","VILLA BARRIENTOS","5562653705-D","unique_via_spatial",6,NA
"03100301752","Cochabamba","Villa Tunari","ENTRE RIOS","5573965097-D","unique_via_spatial",4,NA
"03100301771","Cochabamba","Villa Tunari","VILLA ROSARIO B","5854600949-D","unique_via_spatial",2,NA
"03100301772","Cochabamba","Villa Tunari","SAN MIGUEL","5628752377-D","unique_via_spatial",9,NA
"03100301773","Cochabamba","Villa Tunari","CORRAL PAMPA","5541045166-D","unique_via_spatial",5,NA
"03100301775","Cochabamba","Villa Tunari","VILLA NUEVA","5506196607-D","unique_via_spatial",6,NA
"03100302754","Cochabamba","Villa Tunari","LAGUNITAS","5478553490-D","unique_via_spatial",2,NA
"03110101007","Cochabamba","Tapacarí","APHARUMIRI","5128002845-D","unique_via_spatial",2,NA
"03110101012","Cochabamba","Tapacarí","CHACO","5133157745-D","unique_via_spatial",2,NA
"03110101013","Cochabamba","Tapacarí","CHACUELA","5057054926-D","unique_via_spatial",2,NA
"03110101017","Cochabamba","Tapacarí","CHIARAQUE","5167504051-D","unique_via_spatial",2,NA
"03110101023","Cochabamba","Tapacarí","CHORO","5162640825-D","unique_via_spatial",2,NA
"03110101029","Cochabamba","Tapacarí","CONDORIRI","5028288938-D","unique_via_spatial",2,NA
"03110101087","Cochabamba","Tapacarí","PUCARA","5074889191-D","unique_via_spatial",13,NA
"03110101091","Cochabamba","Tapacarí","SAPANANI","5077023482-D","unique_via_spatial",4,NA
"03110101701","Cochabamba","Tapacarí","CHIVIRRANCHO","5200914529-D","unique_via_spatial",2,NA
"03110101714","Cochabamba","Tapacarí","KOCHINI","5055933231-D","unique_via_spatial",3,NA
"03110101718","Cochabamba","Tapacarí","VILA VILA","5135470085-D","unique_via_spatial",5,NA
"03110101794","Cochabamba","Tapacarí","PUCA HUASI","5131358820-D","unique_via_spatial",3,NA
"03110101828","Cochabamba","Tapacarí","MOLLINI","5074732585-D","unique_via_spatial",2,NA
"03110102002","Cochabamba","Tapacarí","CHIVIMARCA","5166681085-D","unique_via_spatial",2,NA
"03110102706","Cochabamba","Tapacarí","VISCACHANI","5131000662-D","unique_via_spatial",7,NA
"03110102713","Cochabamba","Tapacarí","CONDEPAMPA","5226221503-D","unique_via_spatial",3,NA
"03110102723","Cochabamba","Tapacarí","MACHACAMARCA","5101527098-D","unique_via_spatial",3,NA
"03110103005","Cochabamba","Tapacarí","CHALLA GRANDE","4987126126-D","unique_via_spatial",3,NA
"03110103007","Cochabamba","Tapacarí","CHULLPANI","4943666136-D","unique_via_spatial",4,NA
