mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,AP,LyP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,UNIDAD,PDC,valid_votes,blank_votes,null_votes,votes_cast
2081951,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,32,4,1,0,6,8,7,79,137,16,73,226
2081961,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,20,4,1,9,5,3,4,75,121,21,84,226
2081971,5,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,38,1,2,5,10,5,2,74,137,15,67,219
2081981,6,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,29,2,1,4,3,11,11,78,139,7,71,217
2081991,7,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,27,4,3,3,5,3,7,79,131,16,80,227
2082001,8,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,27,2,4,7,7,5,4,57,113,19,89,221
2082011,9,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,16,1,3,8,3,18,5,65,119,20,83,222
2082021,10,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,32,1,5,9,5,4,6,81,143,7,79,229
2082031,11,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,23,0,1,2,9,5,9,89,138,16,66,220
2082041,12,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,33,5,3,6,10,5,15,93,170,6,54,230
2082051,13,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,24,2,0,3,6,7,4,93,139,20,58,217
2082061,14,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,25,4,0,4,7,7,7,88,142,8,73,223
2082071,15,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,19,2,2,2,4,5,10,92,136,13,73,222
2082081,16,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,27,5,6,9,6,6,4,82,145,12,66,223
2082091,17,55,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,521,Laja,2316,U. E. Pedro Domingo Murillo,4,2,2,1,3,3,2,22,39,4,9,52
2082101,1,195,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,522,Quintupata,2359,U. E. Kentupata,16,4,6,10,13,9,6,74,138,15,31,184
2082111,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,523,Tambillo,2308,U. E. Técnico Humanístico Tambillo,30,2,5,11,13,4,4,86,155,12,52,219
2082121,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,523,Tambillo,2308,U. E. Técnico Humanístico Tambillo,30,5,3,10,5,3,7,63,126,20,71,217
2082131,3,182,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,523,Tambillo,2308,U. E. Técnico Humanístico Tambillo,16,3,1,3,8,1,11,54,97,14,49,160
2082141,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,524,Villa S. Juan de Satatotora,2270,Mercado San Juan,26,5,2,1,7,2,4,69,116,18,91,225
2082151,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,524,Villa S. Juan de Satatotora,2270,Mercado San Juan,34,3,1,4,8,8,4,66,128,10,90,228
2082161,3,45,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,524,Villa S. Juan de Satatotora,2270,Mercado San Juan,4,0,1,5,3,0,2,6,21,8,13,42
2082171,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,525,Curva Pucara,2271,U. E. Curva Pucara,21,1,4,4,27,2,5,86,150,22,57,229
2082181,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,525,Curva Pucara,2271,U. E. Curva Pucara,16,1,4,2,12,4,2,90,131,4,91,226
2082191,3,41,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,525,Curva Pucara,2271,U. E. Curva Pucara,4,1,1,1,3,0,2,15,27,0,12,39
2082201,1,146,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,527,Collo Collo,25734,U.E. Collo Collo,5,4,1,0,17,14,5,35,81,16,40,137
2082211,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,528,San Juan Rosario,25735,U. E. René Barrientos Ortuño,25,2,2,5,12,0,5,84,135,13,87,235
2082221,2,193,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,528,San Juan Rosario,25735,U. E. René Barrientos Ortuño,21,3,2,3,9,1,6,82,127,7,53,187
2082231,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,2992,Cantapa,2133,U. E. Cantapa,25,6,3,5,18,8,4,69,138,17,79,234
2082241,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,2992,Cantapa,2133,U. E. Cantapa,22,2,4,0,10,6,3,75,122,22,94,238
2082251,3,147,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,2992,Cantapa,2133,U. E. Cantapa,28,1,1,4,3,3,2,38,80,6,60,146
2082261,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3232,Copajira,8019,U. E. Copajira,19,2,5,3,7,3,9,74,122,16,89,227
2082271,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3232,Copajira,8019,U. E. Copajira,30,2,3,8,11,3,8,54,119,14,97,230
2082281,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3232,Copajira,8019,U. E. Copajira,36,3,7,6,3,4,2,60,121,24,83,228
2082291,4,125,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3232,Copajira,8019,U. E. Copajira,17,3,1,2,2,2,2,35,64,4,55,123
2082301,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3233,Kallutaca,8020,U. E. Republica de Iran,17,3,3,3,9,2,4,78,119,17,89,225
2082311,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3233,Kallutaca,8020,U. E. Republica de Iran,23,4,2,5,7,2,3,82,128,14,83,225
2082321,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3233,Kallutaca,8020,U. E. Republica de Iran,22,2,2,3,8,3,3,74,117,16,84,217
2082331,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3233,Kallutaca,8020,U. E. Republica de Iran,22,3,1,8,11,3,4,66,118,10,91,219
2082341,5,129,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3233,Kallutaca,8020,U. E. Republica de Iran,6,0,0,2,8,0,2,29,47,7,64,118
2082351,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3835,Callamarca,1,U.E. Callamarca,20,0,4,6,19,3,5,115,172,13,54,239
2082361,2,204,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3835,Callamarca,1,U.E. Callamarca,26,4,7,4,11,3,2,90,147,4,52,203
2082371,1,244,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,3837,Sacacani,1,U.E. Gualberto Villarroel de Sacacani,27,8,8,0,3,6,2,62,116,21,106,243
2082381,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,14,3,5,11,7,7,17,111,175,4,50,229
2082391,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,16,2,3,15,1,6,8,128,179,3,45,227
2082401,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,8,4,2,6,7,2,18,113,160,5,55,220
2082411,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,26,1,1,10,4,4,15,96,157,3,65,225
2082421,5,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,8,2,4,14,1,8,15,128,180,5,35,220
2082431,6,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,12,1,4,16,4,3,12,125,177,3,44,224
2082441,7,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,18,2,6,7,2,5,13,124,177,6,34,217
2082451,8,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,21,5,2,12,4,8,12,113,177,4,44,225
2082461,9,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,13,5,6,15,4,5,16,113,177,8,42,227
2082471,10,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,11,5,4,10,5,3,12,107,157,4,62,223
2082481,11,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,16,6,5,10,6,6,10,106,165,4,60,229
2082491,12,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,23,7,6,12,6,5,10,98,167,1,48,216
2082501,13,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,18,8,7,10,13,7,12,96,171,1,50,222
2082511,14,113,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4181,Puchucollo Bajo,25613,U.E. República Bolivariana de Venezuela,6,1,1,3,3,4,8,55,81,1,20,102
2082521,1,229,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4518,Com. Indígena Originaria Chuñuchuñuni,32178,U. E. 25 de Julio,27,1,2,3,17,3,8,74,135,17,77,229
2082531,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4586,Capacasi,32298,U.E. Capacasi,22,1,1,5,5,7,4,117,162,12,59,233
2082541,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4586,Capacasi,32298,U.E. Capacasi,19,2,0,8,10,4,1,108,152,6,75,233
2082551,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4586,Capacasi,32298,U.E. Capacasi,19,0,1,3,5,1,9,89,127,13,91,231
2082561,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4586,Capacasi,32298,U.E. Capacasi,15,3,4,5,4,5,6,83,125,11,98,234
2082571,5,36,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4586,Capacasi,32298,U.E. Capacasi,4,2,0,1,3,0,1,12,23,0,13,36
2082581,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4596,Comunidad Indígena Originaria Capiri,32341,U.E. Capiri,30,0,9,4,25,13,5,97,183,16,38,237
2082591,2,52,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4596,Comunidad Indígena Originaria Capiri,32341,U.E. Capiri,10,0,2,2,1,4,0,14,33,2,13,48
2082601,1,113,32,BOLIVIA,2,La Paz,12,Los Andes,2,Laja,4600,Comunidad Indígena Originaria Sequeri,32365,U.E. Sequeri,10,4,7,3,8,2,1,34,69,7,37,113
2082611,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,18,3,1,19,3,2,6,97,149,5,72,226
2082621,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,13,1,2,10,6,0,7,133,172,6,44,222
2082631,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,11,3,1,9,3,6,4,107,144,9,62,215
2082641,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,22,2,2,3,5,3,4,99,140,10,62,212
2082651,5,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,22,1,2,6,2,5,4,122,164,9,55,228
2082661,6,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,8,1,2,9,1,5,9,128,163,6,53,222
2082671,7,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,10,2,1,7,3,10,12,104,149,9,71,229
2082681,8,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,23,4,0,13,5,2,3,113,163,7,50,220
2082691,9,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,10,4,2,6,4,7,6,123,162,7,40,209
2082701,10,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,18,5,2,5,3,5,5,105,148,11,65,224
2082711,11,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,5,2,3,6,2,4,8,139,169,5,44,218
2082721,12,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,13,2,1,6,8,4,5,128,167,11,51,229
2082731,13,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,21,4,6,2,2,6,3,92,136,9,78,223
2082741,14,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,15,1,5,2,3,2,4,90,122,22,73,217
2082751,15,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,13,5,2,4,3,2,10,96,135,13,66,214
2082761,16,55,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,529,Batallas,2253,Escuela Genoveva Rios,4,0,0,0,0,3,0,27,34,2,17,53
2082771,1,234,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,530,Asunción de Caluyo,25740,U.E. Villa Asunción De Caluyo,13,3,3,2,9,6,2,129,167,4,52,223
2082781,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,531,Carhuiza,2274,Col. Fiscal Boliviano Cubano,15,3,4,7,2,4,5,128,168,10,41,219
2082791,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,531,Carhuiza,2274,Col. Fiscal Boliviano Cubano,19,3,3,5,3,16,5,111,165,8,56,229
2082801,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,531,Carhuiza,2274,Col. Fiscal Boliviano Cubano,23,2,7,14,5,10,4,114,179,8,39,226
2082811,4,126,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,531,Carhuiza,2274,Col. Fiscal Boliviano Cubano,8,0,0,1,0,1,3,78,91,6,18,115
2082821,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,532,Villa Remedios de Calazaya,25739,U.E. Calasaya,28,5,0,4,3,12,6,102,160,12,52,224
2082831,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,532,Villa Remedios de Calazaya,25739,U.E. Calasaya,34,4,5,5,2,11,11,89,161,12,53,226
2082841,3,217,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,532,Villa Remedios de Calazaya,25739,U.E. Calasaya,25,2,3,9,4,4,2,95,144,12,49,205
2082851,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,534,Yaurichambi,2336,Colegio Don Bosco,12,3,2,3,2,8,11,116,157,8,62,227
2082861,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,534,Yaurichambi,2336,Colegio Don Bosco,24,2,2,6,7,4,5,75,125,13,84,222
2082871,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,534,Yaurichambi,2336,Colegio Don Bosco,25,1,3,6,0,8,8,84,135,14,69,218
2082881,4,254,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,534,Yaurichambi,2336,Colegio Don Bosco,29,4,2,5,4,5,15,104,168,13,54,235
2082891,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,535,Huancane (Los Andes),25744,U.E. Huancane,13,3,4,15,3,4,7,94,143,12,61,216
2082901,2,31,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,535,Huancane (Los Andes),25744,U.E. Huancane,4,0,0,1,1,1,0,8,15,2,13,30
2082911,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,536,Peñas,25745,U.E. Julián Túpac Katari,28,4,4,3,4,7,4,64,118,8,94,220
2082921,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,536,Peñas,25745,U.E. Julián Túpac Katari,24,0,3,1,3,3,6,95,135,12,61,208
2082931,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,536,Peñas,25745,U.E. Julián Túpac Katari,23,1,2,3,1,18,9,63,120,14,67,201
2082941,4,48,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,536,Peñas,25745,U.E. Julián Túpac Katari,7,0,0,2,1,2,2,22,36,1,9,46
2082951,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,537,Kerani,2258,Col. Pedro Domingo Murillo,25,8,2,3,6,5,3,85,137,14,67,218
2082961,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,537,Kerani,2258,Col. Pedro Domingo Murillo,36,1,2,1,4,8,7,81,140,10,50,200
2082971,3,169,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,537,Kerani,2258,Col. Pedro Domingo Murillo,14,3,1,2,4,3,1,90,118,8,22,148
2082981,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,538,Villa Ascención Tuquia,25742,U.E. Fray Jose Antonio  Zampa,47,0,2,4,3,1,9,88,154,12,59,225
2082991,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,538,Villa Ascención Tuquia,25742,U.E. Fray Jose Antonio  Zampa,37,0,3,8,12,6,5,71,142,20,62,224
2083001,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,538,Villa Ascención Tuquia,25742,U.E. Fray Jose Antonio  Zampa,28,1,1,6,6,10,3,121,176,10,44,230
2083011,4,167,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,538,Villa Ascención Tuquia,25742,U.E. Fray Jose Antonio  Zampa,26,4,1,1,0,5,1,62,100,19,40,159
2083021,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,539,V. S. Juan de Chachacomani,25743,U.E. Franz Tamayo de Chachacomani,29,4,8,6,3,6,6,77,139,20,59,218
2083031,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,539,V. S. Juan de Chachacomani,25743,U.E. Franz Tamayo de Chachacomani,21,5,5,4,6,2,6,89,138,20,64,222
2083041,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,539,V. S. Juan de Chachacomani,25743,U.E. Franz Tamayo de Chachacomani,25,3,2,7,6,2,7,71,123,14,79,216
2083051,4,58,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,539,V. S. Juan de Chachacomani,25743,U.E. Franz Tamayo de Chachacomani,5,0,1,3,4,0,1,18,32,3,20,55
2083061,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3090,Los Rosarios de Suriquiña,25741,U.E. Libertador Simón Bolívar,19,1,7,3,4,5,6,77,122,15,79,216
2083071,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3090,Los Rosarios de Suriquiña,25741,U.E. Libertador Simón Bolívar,27,3,2,8,10,7,3,76,136,8,83,227
2083081,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3090,Los Rosarios de Suriquiña,25741,U.E. Libertador Simón Bolívar,16,2,3,7,9,6,6,77,126,13,76,215
2083091,4,202,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3090,Los Rosarios de Suriquiña,25741,U.E. Libertador Simón Bolívar,20,0,1,3,4,4,2,59,93,16,64,173
2083101,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3631,Chirapaca,1,Colegio Técnico Humanístico Chirapaca,20,6,0,7,7,4,14,117,175,7,42,224
2083111,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3631,Chirapaca,1,Colegio Técnico Humanístico Chirapaca,17,3,1,8,3,6,8,142,188,3,36,227
2083121,3,142,32,BOLIVIA,2,La Paz,12,Los Andes,3,Batallas,3631,Chirapaca,1,Colegio Técnico Humanístico Chirapaca,14,0,2,3,4,2,4,70,99,5,22,126
2083131,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,28,2,4,4,2,4,4,130,178,5,49,232
2083141,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,15,2,2,3,8,3,4,137,174,9,47,230
2083151,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,16,3,2,3,3,4,6,148,185,5,48,238
2083161,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,16,4,2,8,1,6,5,124,166,18,39,223
2083171,5,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,22,2,1,3,8,6,4,122,168,9,48,225
2083181,6,85,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,540,Puerto Pérez,2255,Escuela Puerto Perez,3,1,1,3,1,6,1,39,55,2,23,80
2083191,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,541,Isla Suriqui,2333,Esc. Mixto 16 De Julio,25,1,1,0,5,2,6,51,91,16,123,230
2083201,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,541,Isla Suriqui,2333,Esc. Mixto 16 De Julio,30,3,3,1,6,5,2,65,115,6,112,233
2083211,3,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,541,Isla Suriqui,2333,Esc. Mixto 16 De Julio,26,3,3,2,5,7,4,66,116,16,102,234
2083221,4,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,541,Isla Suriqui,2333,Esc. Mixto 16 De Julio,24,2,8,4,13,5,4,70,130,18,86,234
2083231,5,121,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,541,Isla Suriqui,2333,Esc. Mixto 16 De Julio,13,1,5,2,6,9,2,31,69,12,34,115
2083241,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,546,Cascachi,2261,Escuela Central Cascachi,22,5,6,6,9,1,5,70,124,30,72,226
2083251,2,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,546,Cascachi,2261,Escuela Central Cascachi,40,3,8,6,13,4,7,57,138,18,68,224
2083261,3,140,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,546,Cascachi,2261,Escuela Central Cascachi,20,0,6,3,7,1,3,44,84,8,38,130
2083271,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,3311,Karapata Alta,1,Escuelas Populares Don Bosco,18,4,3,3,10,8,1,78,125,17,75,217
2083281,2,150,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,3311,Karapata Alta,1,Escuelas Populares Don Bosco,10,1,1,2,9,7,1,47,78,7,57,142
2083291,1,240,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,3464,Cumana,1,Unidad Educativa Cumana,24,5,5,4,7,7,6,79,137,14,80,231
2083301,2,67,32,BOLIVIA,2,La Paz,12,Los Andes,4,Puerto Pérez,3464,Cumana,1,Unidad Educativa Cumana,4,1,1,3,3,1,1,21,35,5,21,61
2083311,1,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,23,3,1,11,6,5,10,116,175,11,31,217
2083321,2,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,18,2,5,20,6,8,12,83,154,13,50,217
2083331,3,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,14,4,2,3,7,1,5,88,124,13,82,219
2083341,4,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,16,7,9,10,4,0,7,93,146,0,79,225
2083351,5,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,17,6,12,7,7,3,5,82,139,10,70,219
2083361,6,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,15,0,4,9,2,10,12,76,128,12,61,201
2083371,7,172,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,547,Sica Sica,2809,Col. Nal. Sica Sica,6,0,8,12,1,4,8,72,111,5,38,154
2083381,1,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,548,Ayamaya,25793,U.E Integral Ayamaya,25,4,1,3,4,2,4,85,128,9,60,197
2083391,2,161,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,548,Ayamaya,25793,U.E Integral Ayamaya,21,1,0,2,1,4,3,63,95,13,33,141
2083401,1,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,549,Chijmuni,2811,Casa de Gobierno,31,3,7,4,13,5,11,97,171,17,44,232
2083411,2,135,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,549,Chijmuni,2811,Casa de Gobierno,17,4,2,1,5,3,6,41,79,19,24,122
2083421,1,226,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,550,Santiago de Laurani,25792,U.E. Santiago de Laurani,33,2,2,2,12,4,2,66,123,7,83,213
2083431,1,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,551,Pujravi (Lahuachaca),2813,Escuela Eden,14,3,0,6,8,5,7,85,128,11,79,218
2083441,2,240,32,BOLIVIA,2,La Paz,13,Aroma,1,Sicasica,551,Pujravi (Lahuachaca),2813,Escuela Eden,30,3,3,3,12,5,5,76,137,9,72,218
