mesa_code,mesa_number,registered,country_code,country_name,dept_code,dept_name,prov_code,prov_name,mun_code,mun_name,localidad_code,localidad_name,recinto_code,recinto_name,PDC,LIBRE,valid_votes,blank_votes,null_votes,votes_cast
7089771,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,126,68,194,1,8,203
7089781,7,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,100,106,206,1,6,213
7089791,8,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,124,79,203,0,10,213
7089801,9,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,78,118,196,2,13,211
7089811,10,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,84,104,188,2,7,197
7089821,11,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,102,97,199,3,7,209
7089831,12,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,97,89,186,4,13,203
7089841,13,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,95,110,205,2,4,211
7089851,14,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,92,105,197,4,8,209
7089861,15,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,107,95,202,1,6,209
7089871,16,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,77,134,211,3,12,226
7089881,17,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,105,91,196,2,14,212
7089891,18,111,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17000,Esc. Ascencion Central,36,53,89,3,5,97
7089901,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,82,121,203,0,12,215
7089911,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,55,147,202,3,8,213
7089921,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,79,117,196,0,7,203
7089931,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,81,123,204,0,8,212
7089941,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,123,84,207,3,10,220
7089951,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,98,100,198,3,6,207
7089961,7,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,81,103,184,1,26,211
7089971,8,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,83,121,204,2,5,211
7089981,9,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,98,109,207,1,10,218
7089991,10,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,114,89,203,0,6,209
7090001,11,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,72,129,201,0,13,214
7090011,12,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,84,103,187,4,17,208
7090021,13,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,89,114,203,1,10,214
7090031,14,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,86,115,201,4,9,214
7090041,15,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,110,96,206,1,4,211
7090051,16,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,98,110,208,2,8,218
7090061,17,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,75,121,196,1,14,211
7090071,18,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,111,98,209,3,10,222
7090081,19,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,75,121,196,1,9,206
7090091,20,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,104,97,201,2,14,217
7090101,21,40,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17001,Esc. Esteban Gebard,17,11,28,0,4,32
7090111,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,102,79,181,2,14,197
7090121,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,115,71,186,1,6,193
7090131,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,120,62,182,2,10,194
7090141,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,119,74,193,1,9,203
7090151,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,117,76,193,3,6,202
7090161,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,104,78,182,3,10,195
7090171,7,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,128,63,191,2,13,206
7090181,8,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,100,92,192,1,8,201
7090191,9,247,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17002,Kinder Mi Dulce Hogar,114,72,186,0,13,199
7090201,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,76,118,194,0,10,204
7090211,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,101,89,190,1,8,199
7090221,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,88,111,199,0,7,206
7090231,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,98,93,191,0,7,198
7090241,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,91,99,190,3,5,198
7090251,6,129,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),17003,U. E. José Barrero Valverde,47,60,107,1,2,110
7090261,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,128,61,189,2,12,203
7090271,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,115,76,191,0,8,199
7090281,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,137,66,203,2,10,215
7090291,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,111,79,190,3,12,205
7090301,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,111,70,181,1,23,205
7090311,6,93,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25537,U.E. 27 de Mayo,46,31,77,3,5,85
7090321,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25538,U.E. San José Obrero,119,70,189,4,10,203
7090331,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25538,U.E. San José Obrero,130,64,194,1,10,205
7090341,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25538,U.E. San José Obrero,114,81,195,0,15,210
7090351,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25538,U.E. San José Obrero,104,80,184,2,10,196
7090361,5,26,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),25538,U.E. San José Obrero,10,11,21,0,1,22
7090371,1,88,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),26349,U. E. San Gregorio,31,38,69,0,3,72
7090381,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),32111,U. E. José Barrero Valverde (Módulo),114,93,207,0,5,212
7090391,2,216,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2518,Ascención (Guarayos),32111,U. E. José Barrero Valverde (Módulo),82,94,176,0,7,183
7090401,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2519,San Pablo,7002,Esc. San Pablo,94,66,160,1,31,192
7090411,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2519,San Pablo,7002,Esc. San Pablo,88,62,150,2,7,159
7090421,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2519,San Pablo,7002,Esc. San Pablo,73,50,123,0,25,148
7090431,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2519,San Pablo,7002,Esc. San Pablo,89,83,172,3,9,184
7090441,5,49,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2519,San Pablo,7002,Esc. San Pablo,28,15,43,1,0,44
7090451,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2520,Santa María (Nueva Esperanza),7003,U.E. Leonardo Cespedes,174,14,188,4,19,211
7090461,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2520,Santa María (Nueva Esperanza),7003,U.E. Leonardo Cespedes,164,29,193,1,11,205
7090471,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2520,Santa María (Nueva Esperanza),7003,U.E. Leonardo Cespedes,170,28,198,1,10,209
7090481,4,137,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,2520,Santa María (Nueva Esperanza),7003,U.E. Leonardo Cespedes,98,23,121,2,3,126
7090491,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3367,Cerro Grande,1,Esc. 6 de Abril,146,47,193,6,11,210
7090501,2,168,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3367,Cerro Grande,1,Esc. 6 de Abril,109,28,137,2,7,146
7090511,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3368,Nueva Jerusalen,17017,U.E. 5 de Marzo,169,34,203,3,7,213
7090521,2,135,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3368,Nueva Jerusalen,17017,U.E. 5 de Marzo,83,23,106,1,7,114
7090531,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3369,El Junte,17019,U.E. 17 de Febrero,185,16,201,5,16,222
7090541,2,106,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,3369,El Junte,17019,U.E. 17 de Febrero,76,14,90,1,5,96
7090551,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,4120,16 de Julio,25535,U.E. 16 de Julio,149,64,213,1,4,218
7090561,2,36,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,4120,16 de Julio,25535,U.E. 16 de Julio,28,5,33,0,0,33
7090571,1,214,32,BOLIVIA,7,Santa Cruz,15,Guarayos,1,Ascención de Guarayos,4121,Villa Fátima,25536,U.E. Villa Fátima,140,34,174,3,18,195
7090581,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,105,80,185,3,10,198
7090591,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,118,77,195,4,6,205
7090601,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,96,87,183,5,12,200
7090611,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,114,74,188,3,8,199
7090621,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,101,86,187,3,20,210
7090631,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,119,75,194,1,11,206
7090641,7,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,125,64,189,7,8,204
7090651,8,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,109,84,193,4,10,207
7090661,9,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,126,55,181,3,17,201
7090671,10,36,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,7004,U.E. Niño Jesús I,15,18,33,0,1,34
7090681,1,176,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2521,Urubichá,32112,U. E. José Cors,80,70,150,3,5,158
7090691,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,75,101,176,4,19,199
7090701,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,102,95,197,2,10,209
7090711,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,79,105,184,3,10,197
7090721,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,87,116,203,2,4,209
7090731,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,85,106,191,1,9,201
7090741,6,68,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2522,Yaguarú,7006,Esc. Nucleo Escolar Yaguaru,27,27,54,0,2,56
7090751,1,110,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,2523,Monseñor Salvatierra,7005,Esc. Secc. Mon. Salvatierra,70,28,98,0,1,99
7090761,1,120,32,BOLIVIA,7,Santa Cruz,15,Guarayos,2,Urubicha,3604,Santa Teresita (Cururu),1,U.E. 1ro de abril,49,58,107,1,7,115
7090771,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,95,92,187,4,11,202
7090781,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,108,94,202,2,3,207
7090791,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,106,92,198,0,10,208
7090801,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,106,91,197,8,5,210
7090811,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,114,87,201,0,11,212
7090821,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,80,117,197,0,12,209
7090831,7,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,109,103,212,0,5,217
7090841,8,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,108,91,199,2,7,208
7090851,9,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,81,128,209,2,4,215
7090861,10,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,87,112,199,3,9,211
7090871,11,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,119,66,185,2,14,201
7090881,12,127,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2524,El Puente,7007,Esc. Alfredo Smith,61,48,109,0,3,112
7090891,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,142,54,196,5,9,210
7090901,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,119,63,182,1,10,193
7090911,3,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,143,62,205,2,8,215
7090921,4,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,135,54,189,4,7,200
7090931,5,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,123,60,183,3,13,199
7090941,6,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,113,59,172,2,24,198
7090951,7,174,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,2525,Yotaú,7008,Esc. San Jose De Yotau,102,38,140,1,1,142
7090961,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3057,10 de Noviembre (Núcleo 47),17010,U.E. Elizardo Perez,179,18,197,2,14,213
7090971,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3057,10 de Noviembre (Núcleo 47),17010,U.E. Elizardo Perez,186,26,212,6,6,224
7090981,3,143,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3057,10 de Noviembre (Núcleo 47),17010,U.E. Elizardo Perez,111,13,124,0,8,132
7090991,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3058,El Cármen (Núcleo 53),7009,Esc. Seccional El Carmen,157,31,188,2,15,205
7091001,2,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3058,El Cármen (Núcleo 53),7009,Esc. Seccional El Carmen,145,33,178,5,6,189
7091011,3,163,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3058,El Cármen (Núcleo 53),7009,Esc. Seccional El Carmen,118,24,142,0,8,150
7091021,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3188,Núcleo 50 Villa Esperanza,7011,Esc. U.E. Bolivar,197,6,203,2,14,219
7091031,2,95,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3188,Núcleo 50 Villa Esperanza,7011,Esc. U.E. Bolivar,76,3,79,1,6,86
7091041,1,185,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3190,Limoncito,7012,Esc. Seccional Limoncito,96,47,143,0,8,151
7091051,1,227,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3358,Corralón,1,Esc. Corralon,184,7,191,0,14,205
7091061,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3605,Pueblos Unidos,1,Esc. Pueblos Unidos,193,7,200,2,7,209
7091071,2,77,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3605,Pueblos Unidos,1,Esc. Pueblos Unidos,55,5,60,0,4,64
7091081,1,92,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3606,Cachuela,1,Esc. Cachuela,65,12,77,4,3,84
7091091,1,160,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3608,Los Chacos,1,U.E. Los Chacos,51,68,119,0,6,125
7091101,1,59,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3609,El Combate,1,Esc. El Combate,53,2,55,0,4,59
7091111,1,155,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3912,Lagunilla,1,U.E. Lagunillas,116,14,130,2,6,138
7091121,1,240,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3913,Monte Sinai,1,Monte Sinai,175,17,192,9,18,219
7091131,2,94,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,3913,Monte Sinai,1,Monte Sinai,68,8,76,2,2,80
7091141,1,156,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,4484,Surucusi,32114,U. E. Pedro Suarez Arana,49,86,135,3,3,141
7091151,1,75,32,BOLIVIA,7,Santa Cruz,15,Guarayos,3,El Puente,4485,Momene,32113,U. E. Santa Martha,46,17,63,0,5,68
8000011,1,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,61,136,197,1,8,206
8000021,2,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,73,122,195,0,4,199
8000031,3,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,59,123,182,3,10,195
8000041,4,76,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,1,U.E. Liceo Mario Saielly,16,44,60,1,1,62
8000051,1,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,37,167,204,0,5,209
8000061,2,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,47,141,188,0,0,188
8000071,3,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,36,151,187,1,1,189
8000081,4,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,54,142,196,0,4,200
8000091,5,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,43,159,202,0,1,203
8000101,6,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,44,154,198,1,2,201
8000111,7,49,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,2,U.E. Nicolas Suarez,9,30,39,0,1,40
8000121,1,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,73,116,189,2,3,194
8000131,2,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,84,121,205,1,5,211
8000141,3,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,65,129,194,0,11,205
8000151,4,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,79,117,196,1,4,201
8000161,5,78,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad,15,46,61,0,2,63
8000171,1,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,58,123,181,0,7,188
8000181,2,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,61,131,192,1,3,196
8000191,3,220,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32007,U.E. Kinder República Argentina,63,124,187,0,2,189
8000201,1,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,58,136,194,0,6,200
8000211,2,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,53,143,196,0,1,197
8000221,3,240,32,BOLIVIA,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Metodista Instituto Americano Trinidad,43,154,197,0,1,198
